PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,MATH_CANTIDAD,MATH_CAMBIO_REL,MATH_ESPACIO_FORMA,MATH_DATOS_INCERT,MATH_FORMULACION,MATH_PROCEDIMIENTOS,MATH_INTERPRETACION,MATH_RAZONAMIENTO,MATH_PROMEDIO,MATH_LOGRO
275.022,304.589,261.03,306.512,283.038,258.568,312.225,277.337,262.122,274.892,15.67,0,0,0,0,1,0,7,4,10,1,,4,3,3,3,,,,,,,,,,,2,4,3,4,1.0,1.0,1.0,,1.0,,0,0,0,0,0,0,0,0,1,3,261.861,291.62949999999995,255.16119999999995,294.334,319.9557,279.8947999999999,282.53369999999995,287.4895,284.107425,0
360.269,389.281,384.276,408.124,357.71,388.419,350.628,352.842,340.541,365.102,15.92,0,0,0,0,0,3,10,0,1,,4,3,3,4,3,,,,,,,,,,,3,3,4,3,,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,376.63430000000005,351.5114,371.36039999999997,401.7628000000001,392.8527,372.2095,398.8454,356.6801999999999,377.7320875,0
460.482,445.343,403.137,425.763,419.881,433.196,405.813,412.562,429.462,430.065,16.17,0,0,0,0,2,0,3,8,5,3,2,3,1,,1,,,2,3,,,,4,4,4,3,4,3,4,,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1,2,1,401.85020000000003,423.6008,431.0954,433.9228,393.47990000000004,414.6545,450.38530000000003,442.2763,423.90815,0
315.09,362.537,287.777,267.812,306.616,312.662,251.329,307.773,299.728,322.394,15.67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,0,2,286.462,283.8616,331.39300000000003,279.96999999999997,324.5235,303.6053,285.53679999999997,311.21469999999994,300.8208625,0
320.592,322.952,302.34,313.764,372.139,323.224,326.698,293.085,318.333,310.196,15.67,0,0,0,0,0,3,2,1,2,3,3,3,2,3,,,,,,,,,,,,4,4,4,4,,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,1,1,2,321.7697,312.13650000000007,302.0992,291.3865,260.12320000000005,311.582,268.93659999999994,319.79819999999995,298.4789875,0
408.825,439.653,425.795,421.236,456.468,423.348,435.663,441.808,458.749,486.908,16.08,1,0,0,0,0,4,10,6,8,1,3,,1,3,1,5,5,5,,,,5,5,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,1,0,0,1,1,4,454.9183,391.1929,470.4036000000001,427.6629999999999,391.8467,447.7713,407.6308,484.0282,434.43185,0
271.057,253.48,268.564,250.929,282.035,195.426,275.057,216.518,190.796,267.793,16.17,0,1,1,0,0,10,10,5,6,2,3,,2,3,2,2,,3,2,,,,,3,4,4,2,2,2,1.0,1.0,1.0,1.0,,1.0,0,1,0,0,0,0,0,0,0,1,239.8313,274.3972,252.95559999999995,271.6439,157.1418,258.7007,294.8628,276.07069999999993,253.20049999999995,0
499.111,516.207,521.347,525.244,494.738,511.626,546.179,527.687,558.683,508.49,16.0,1,0,0,1,0,0,5,0,2,1,4,4,1,,1,,4,,,,3,,1,3,1,4,4,4,4,1.0,1.0,1.0,1.0,,,1,1,0,1,1,1,0,2,2,1,514.2647,523.3283,474.99609999999996,533.9173,503.2233,502.2978,554.6261999999999,505.71979999999996,514.0466875,1
312.578,335.435,350.801,310.564,349.268,363.974,367.043,334.993,321.461,332.186,15.92,1,0,0,0,0,10,10,10,10,2,4,2,2,,2,5,,,5,5,5,5,,,,4,4,4,4,1.0,1.0,1.0,,1.0,1.0,1,1,1,1,0,0,1,1,1,0,360.8644,334.63289999999995,322.7695,333.63749999999993,370.8945,382.0526,357.19679999999994,329.37649999999996,348.9280875,0
421.702,404.159,442.125,436.896,443.454,414.941,418.434,519.454,451.338,473.487,16.08,1,0,0,0,1,0,3,4,3,2,3,,1,3,1,,5,,,5,,,5,5,5,4,4,4,4,1.0,,,1.0,1.0,1.0,1,0,1,1,0,2,2,1,2,2,480.16940000000005,410.40860000000004,476.09670000000006,397.64410000000004,430.6083,459.5263,463.6067999999999,411.61050000000006,441.2088375,0
427.541,447.492,450.144,467.644,420.101,476.268,435.743,452.849,442.816,467.183,15.5,1,0,0,1,2,10,8,0,5,,3,3,2,3,2,,,4,4,,4,,3,,4,3,3,3,3,,,1.0,1.0,1.0,1.0,1,0,0,1,1,1,0,1,1,2,448.45829999999995,439.68420000000003,375.26000000000005,452.77709999999996,401.6869,437.8206,458.5937,452.59709999999995,433.3597375,0
356.405,401.772,380.386,387.523,338.004,399.287,336.854,335.153,419.704,380.512,15.83,1,0,0,0,0,2,5,2,4,1,3,3,1,4,,4,5,,,5,5,,,5,,3,3,3,3,1.0,,1.0,1.0,1.0,1.0,1,1,0,1,1,0,1,1,1,2,340.62789999999995,365.3384,397.93940000000003,361.4455,369.6889,368.61,372.7731,309.5053,360.7410625,0
395.69,400.816,389.512,369.577,439.083,389.208,450.182,433.133,423.308,413.169,16.25,0,0,0,0,0,3,9,6,8,2,3,3,2,3,,4,,,4,4,,,4,,4,2,2,2,1,1.0,1.0,1.0,1.0,1.0,,0,1,1,1,1,1,0,1,1,1,413.5643,381.0209,366.69870000000003,447.4082,409.2392,403.9117,438.9706,390.2822,406.386975,0
303.229,378.387,344.719,387.613,428.458,367.241,362.745,352.361,348.866,395.764,15.42,0,0,1,1,0,2,7,2,7,,1,1,1,1,1,,5,5,,5,,,,4,4,1,3,3,3,,,1.0,,1.0,,1,1,1,1,0,0,0,1,1,1,314.06589999999994,328.6542,375.16970000000003,363.3592,348.8833,347.7195,404.54409999999996,372.6875,356.885425,0
384.76,426.16,435.537,417.419,403.177,403.259,420.707,404.806,417.611,425.543,15.33,1,0,0,0,0,1,2,0,3,,3,2,1,3,1,,,3,5,3,,,,5,2,3,2,3,3,1.0,1.0,1.0,1.0,1.0,,1,1,0,1,1,1,0,2,2,2,426.90520000000004,427.8465,349.2267,434.283,418.62420000000003,412.37340000000006,366.30960000000005,419.2928,406.85767500000003,0
355.559,313.848,317.989,370.109,347.891,333.794,368.046,338.3,363.712,298.899,15.92,0,0,0,0,0,4,7,0,10,2,3,,2,2,3,5,5,,5,,,,,5,5,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,1,1,0,1,1,3,342.5793,356.19489999999996,253.3025,376.24940000000004,311.9235,294.3892,397.00470000000007,285.96669999999995,327.201275,0
381.269,388.14,351.417,430.023,396.271,394.602,383.055,445.094,422.949,457.475,16.17,1,0,0,1,1,8,9,7,10,1,2,3,2,3,,,,,,,5,5,5,5,5,4,3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,1,2,423.7045999999999,391.70200000000006,419.9629,377.5465,386.4472,397.88769999999994,357.76900000000006,405.1455,395.02067500000004,0
398.225,407.732,380.793,395.925,437.222,412.731,372.458,384.027,418.75,380.321,16.25,0,0,0,0,0,5,10,0,8,2,2,3,2,,2,4,5,,,,,,5,4,4,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,389.9527999999999,390.9703,400.38439999999997,427.98220000000003,406.85810000000004,402.0892,396.49029999999993,384.2137,399.867625,0
366.158,370.256,367.974,333.437,287.226,353.539,346.281,318.649,369.488,337.517,15.92,1,0,0,0,1,10,10,0,10,1,3,1,,1,2,,5,,5,5,,,5,,5,3,3,2,2,,1.0,1.0,1.0,1.0,1.0,1,1,,1,0,1,2,3,3,1,328.36959999999993,294.8187,341.6616,354.24580000000003,351.98199999999997,333.7322,289.1974,329.5233,327.94132499999995,0
411.122,450.681,458.12,493.184,451.586,449.125,470.65,490.733,475.213,490.107,15.92,0,0,0,0,0,2,10,0,2,2,3,,2,3,2,,,5,5,,5,,,5,5,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,1,0,3,3,2,470.83119999999997,474.8777,441.8512999999999,482.16309999999993,488.2751,453.6626,464.01579999999996,418.4389000000001,461.76446250000004,0
367.384,350.163,379.132,393.713,386.983,374.232,362.104,363.411,330.164,344.625,15.67,0,0,0,1,0,0,10,10,10,,3,3,2,2,2,,,1,5,1,,,,5,1,4,4,4,4,1.0,1.0,,,,,1,1,1,1,1,0,0,2,2,0,408.27829999999994,280.20169999999996,459.60380000000004,364.1583,301.10749999999996,379.87879999999996,387.205,406.9439,373.4221625,0
499.903,490.514,505.935,522.214,495.861,492.224,479.89,459.496,464.275,440.265,15.75,1,0,0,0,1,8,10,5,10,,3,3,1,3,1,,,2,,2,2,,3,,1,3,3,3,3,1.0,,1.0,,1.0,1.0,1,1,1,0,1,0,1,2,2,1,439.37430000000006,497.5449,521.9997,473.27160000000003,516.1679,471.017,446.1537,465.9097,478.92985,0
313.277,346.519,373.791,273.072,273.818,310.736,305.538,278.807,229.403,253.689,15.92,0,0,1,0,2,7,10,7,4,2,1,3,2,1,,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,,1,1,3,330.04699999999997,300.9546,285.2624,318.2776,363.39160000000004,300.4482,276.5156,299.5242999999999,309.3026625,0
319.856,310.609,316.872,295.874,289.91,284.534,312.117,346.964,306.11,301.027,15.5,1,1,0,1,2,10,9,5,2,,1,1,2,2,1,,,,,,,,,,,2,2,2,2,,,1.0,,,1.0,1,1,1,1,0,1,1,1,2,1,307.6848,344.96940000000006,268.7903,332.6726,258.2393,286.78380000000004,287.2034,360.30049999999994,305.83051249999994,0
526.866,526.657,508.329,489.823,523.217,533.148,490.728,516.123,514.704,477.719,15.83,1,0,0,1,2,3,6,0,3,,3,2,2,3,1,4,5,,5,5,5,,,,,3,3,3,3,1.0,1.0,1.0,1.0,1.0,,0,1,1,1,1,2,1,3,3,5,520.5668,505.87829999999997,479.13289999999995,520.1483999999999,482.38289999999995,517.7371999999999,529.9884999999999,546.0037,512.7298375,1
271.297,367.609,332.421,308.748,326.328,388.928,326.734,351.927,365.182,346.21,15.83,1,0,0,0,1,10,10,1,9,4,3,3,,3,3,5,,,5,5,5,,,5,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,326.90250000000003,284.3003,346.6472,332.20950000000005,291.35600000000005,353.7837,316.8371,319.07,321.38828750000005,0
250.834,318.835,315.184,253.094,286.693,256.224,296.884,225.469,271.377,307.707,15.92,1,0,1,1,1,6,3,6,5,3,,3,2,3,2,,5,5,5,,,5,5,,,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,2,1,1,1,264.5123,271.9131,273.1645,319.25260000000003,319.61240000000004,279.90119999999996,291.33779999999996,271.7361000000001,286.42875000000004,0
415.227,398.26,413.577,419.057,438.525,409.855,450.602,389.893,449.913,372.518,15.67,0,0,0,0,1,10,10,0,6,2,4,4,2,,2,5,2,2,,3,,,,4,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,1,1,1,1,1,1,1,1,1,1,433.93379999999996,443.37600000000003,383.55690000000004,406.0826,396.7719,460.61769999999996,430.5616,407.944,420.35556249999996,0
422.737,415.923,433.503,432.707,440.943,410.04,435.647,472.281,401.198,375.908,16.33,1,0,0,0,2,4,6,2,7,,3,2,3,3,2,,,,,,,,,,,3,3,3,3,,1.0,1.0,,1.0,1.0,1,1,1,1,1,0,2,1,1,3,417.04329999999993,449.6041,419.67830000000004,423.2084,441.2913,429.1308,476.30100000000004,411.4030000000001,433.457525,0
435.073,450.343,393.21,423.551,472.538,470.674,370.012,403.898,384.166,417.484,15.75,0,0,0,0,1,4,10,0,10,2,3,4,2,2,,,,,,,,,,,,3,3,3,3,1.0,,1.0,,,,1,1,0,0,0,1,0,1,1,1,406.3863,453.07829999999996,464.79560000000004,397.1146,441.5302,426.4772,428.46039999999994,413.4165,428.90738749999997,0
392.484,486.65,386.362,373.359,485.099,465.868,450.775,431.332,463.827,476.091,15.92,1,0,0,1,0,6,9,7,10,2,3,2,3,2,,3,5,,,3,5,4,,,,4,3,3,3,,,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,1,3,439.6253,429.21729999999997,438.8875,414.907,425.4393,444.9036,453.0285,417.8866,432.98688749999997,0
376.066,321.021,326.859,350.354,318.182,319.47,364.023,381.777,318.334,346.667,16.17,0,0,0,0,1,6,2,4,4,3,2,4,4,2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,2,1,3,346.7261,351.3403,391.6666,345.4921,363.7935,342.29820000000007,378.8299,379.68780000000004,362.47931250000005,0
369.816,433.301,372.322,406.793,376.37,394.224,360.434,383.454,405.303,416.833,15.58,0,0,0,0,0,5,10,0,2,2,3,3,2,3,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,3,3,1,379.12669999999997,343.5442,350.483,364.7489,373.88410000000005,373.1143,363.9425,344.2024,361.63076250000006,0
507.968,461.097,473.128,486.659,461.573,432.615,473.685,457.803,444.136,447.454,16.17,0,0,0,1,2,6,8,0,4,1,3,,2,3,2,3,5,,,,,4,4,,5,3,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,0,0,2,2,3,424.74309999999997,484.2859,478.84630000000004,473.1433,427.5921,478.48199999999997,524.5773000000002,530.0835000000001,477.71918750000003,0
282.568,279.752,291.448,233.76,286.623,275.272,263.772,288.627,289.776,304.045,15.58,1,1,0,1,,6,2,6,3,4,3,3,3,3,,,,4,2,5,,,,3,5,2,3,3,3,1.0,,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,1,2,292.58450000000005,242.13779999999997,352.1431,288.07820000000004,208.5151,259.38,270.4851,324.96659999999997,279.7863,0
246.722,273.702,312.957,299.133,257.056,257.388,261.491,363.034,301.807,325.373,16.33,0,0,0,1,1,10,10,3,7,1,4,4,3,,1,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1,0,0,0,0,0,0,1,0,3,287.8189,315.3215,209.64490000000006,294.9581,259.79510000000005,295.4779,283.51660000000004,309.4896,282.002825,0
346.712,385.916,375.773,415.437,406.309,375.251,370.817,362.589,389.692,426.935,16.33,0,0,0,0,1,4,6,5,4,,4,3,1,3,1,5,5,,5,,,,,5,5,3,3,3,3,1.0,1.0,1.0,,1.0,1.0,1,1,1,1,1,0,1,1,1,2,389.3514,383.5056,335.0411,355.19509999999997,419.42470000000003,383.7027,377.41210000000007,367.01410000000004,376.33084999999994,0
490.278,385.107,486.228,419.35,390.405,480.56,427.182,440.497,460.362,462.641,16.0,0,0,0,0,0,0,8,0,10,2,3,4,,3,2,,,,,,,,,,,4,4,4,4,,1.0,1.0,1.0,1.0,,0,0,0,1,1,0,0,1,2,1,443.49300000000005,442.7634,445.14099999999996,464.1237,411.1616,448.74539999999996,470.21809999999994,455.2342,447.61004999999994,0
478.556,496.83,534.522,523.331,510.79,541.354,553.544,506.025,499.125,484.812,15.58,1,0,0,1,1,2,5,0,10,1,,2,1,3,2,,,,3,3,,5,4,,5,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,2,0,3,3,6,507.74179999999996,558.0249,453.7473000000001,507.8919000000001,533.0275,543.2554,508.4961,541.9942,519.2723875,1
339.292,316.945,342.25,364.693,351.399,322.282,348.51,317.247,351.551,355.956,15.75,1,0,0,0,1,0,10,7,8,4,2,4,,1,4,,,,,,,,,,,2,4,4,3,1.0,,1.0,1.0,,,1,1,1,1,0,0,2,2,2,2,324.2434,361.7029,337.1137,335.6271,398.9712,329.0978,319.6286,339.40110000000004,343.223225,0
425.368,401.112,399.912,420.964,331.188,419.079,413.627,386.436,431.688,377.982,15.92,1,0,0,0,2,8,10,0,6,3,,3,2,2,3,,,,,,,,,,,4,4,4,2,,,,,,1.0,0,1,1,1,0,0,0,1,1,2,387.48949999999996,397.2357,404.7462,392.68870000000004,435.4852000000001,419.76630000000006,387.07859999999994,390.87239999999997,401.92032500000005,0
352.563,298.489,319.788,320.089,379.644,300.085,289.558,342.39,292.692,292.238,16.25,0,0,0,1,2,6,8,3,6,1,4,3,,4,1,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,0,2,1,1,1,5,322.4868,328.30780000000004,320.5052,359.7997,337.918,338.2777,357.26869999999997,327.3509,336.48935,0
393.873,424.251,389.771,431.519,391.707,369.584,435.951,387.798,446.962,396.661,16.25,0,0,0,0,1,7,8,7,6,2,3,2,,3,2,,,1,5,5,,5,5,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,2,1,3,3,4,412.71729999999997,415.816,392.82710000000003,427.71190000000007,401.76899999999995,420.2037,445.8492,454.53759999999994,421.42897500000004,0
535.926,487.778,485.305,490.194,448.277,457.025,503.08,530.086,516.046,512.2,15.5,0,0,0,1,1,3,2,0,6,,3,2,1,3,1,,,5,,3,3,,,2,3,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,1,0,3,3,3,466.8759999999999,499.7991,460.0829999999999,525.8790999999999,502.7384,495.27560000000005,509.45340000000004,520.3363999999999,497.555125,1
321.957,362.073,323.995,356.693,343.556,338.216,308.665,353.496,347.359,351.688,15.58,0,0,0,0,0,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,356.2002,354.44169999999997,326.9625,335.8157,365.9771,364.61089999999996,323.206,341.3556,346.0712125,0
382.17,368.728,365.93,335.949,329.657,392.611,344.993,357.915,364.347,305.188,15.5,1,0,0,0,0,6,4,4,6,,1,3,2,2,3,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,2,355.79640000000006,346.5842,463.23720000000003,362.4219,362.72290000000004,361.74930000000006,365.4361,412.0548,378.75034999999997,0
544.771,573.649,504.928,541.446,572.631,569.238,566.673,581.649,569.898,523.941,15.5,1,0,0,0,0,2,10,0,10,1,3,3,,3,1,4,,4,4,,,,,4,4,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,3,3,4,557.4619,551.9200000000001,563.9463000000001,567.4979999999999,592.1560000000001,537.3133,583.5557,557.7135000000001,563.9455875,1
519.877,495.811,543.922,547.136,579.393,527.502,536.046,505.633,546.08,496.916,15.67,1,0,0,0,1,6,7,0,6,1,,3,1,3,1,3,5,4,1,,,,,5,,3,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,3,0,2,2,4,530.3905000000001,527.8579,522.3516999999999,522.0807,512.1452,522.4153,516.1152999999999,508.22259999999994,520.1974,1
495.862,499.551,456.557,520.26,544.303,513.076,508.621,482.013,486.696,493.639,15.92,1,0,0,0,0,3,2,0,1,3,2,,2,2,3,,1,,1,,2,,1,3,,4,3,4,4,1.0,,1.0,1.0,1.0,,1,1,0,1,1,2,0,3,3,5,488.2278000000001,509.65520000000004,473.0682,507.3817,514.2079000000001,500.96189999999996,519.7257999999999,503.76419999999996,502.12408750000003,1
345.226,351.18,329.452,313.095,298.349,391.373,323.192,395.941,347.211,369.801,15.67,1,0,0,0,1,6,5,5,6,2,2,3,2,,3,5,5,,,5,5,,,,5,4,4,4,4,,,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1,1,2,332.2825,403.5532,406.1426,362.1555,394.3771,354.8193,343.8875,359.74319999999994,369.6201125,0
321.304,271.725,362.898,282.958,345.165,283.962,271.13,306.339,298.009,297.176,15.67,0,0,0,0,1,1,10,8,10,2,3,3,2,3,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0,0,0,0,0,1,0,1,1,1,270.1778,234.08169999999996,218.88649999999998,290.8889,276.697,274.94120000000004,290.00570000000005,270.5752,265.78175,0
431.421,474.439,449.659,392.796,450.282,374.13,401.156,455.808,457.7,433.693,15.83,1,0,0,1,2,2,3,0,3,3,,1,4,1,3,,4,,3,,,2,4,4,,3,2,2,1,,1.0,1.0,1.0,1.0,1.0,0,1,1,0,1,1,0,2,2,2,420.23580000000004,362.61960000000005,372.2885,425.43050000000005,444.5804,429.9763,432.25739999999996,359.18020000000007,405.82108750000003,0
617.662,527.325,515.893,494.455,553.016,532.924,527.137,524.211,547.989,498.281,15.83,1,0,1,0,0,3,7,0,0,2,3,3,3,,3,,,3,3,,,2,3,,3,3,3,3,3,1.0,,1.0,1.0,,,1,1,0,1,0,0,0,1,1,4,508.55069999999995,526.5105000000001,534.7817000000001,529.352,541.6445999999999,506.84,502.26759999999996,553.0862,525.3791625,1
395.317,296.935,427.907,439.626,387.222,398.044,423.349,436.422,398.396,397.748,15.75,1,0,0,1,0,6,7,6,10,2,3,3,,3,2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0,1,1,1,0,0,1,1,1,2,409.95230000000004,417.1501999999999,398.23449999999997,398.0306,409.9524,405.8653,419.0024,428.5317999999999,410.83993749999996,0
364.002,377.855,415.27,366.103,375.148,435.045,404.295,344.244,377.034,409.867,16.25,0,0,0,1,2,0,7,4,4,2,,3,2,3,2,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,2,2,397.9916,414.6825999999999,357.3673,389.2604,384.2076,394.6375,390.65919999999994,373.8147,387.8276125,0
523.287,486.856,411.966,548.057,443.482,464.167,501.808,445.425,406.863,482.072,16.0,1,0,0,1,1,4,10,0,10,1,,3,1,4,1,3,1,5,,5,3,,,,,4,4,4,4,1.0,,1.0,1.0,1.0,,1,1,1,1,1,1,0,3,3,2,455.2178,462.21279999999996,467.99809999999997,484.46939999999995,488.5825,472.41700000000003,470.37890000000004,541.9818,480.4072875,1
524.231,528.949,520.767,548.998,529.123,500.91,534.287,525.66,484.013,434.86,16.17,0,0,0,1,1,8,6,2,4,2,3,2,3,,2,,4,5,,5,,,4,5,,3,3,4,3,,,1.0,1.0,1.0,,1,1,1,1,1,1,0,3,3,0,518.7665,517.0454,536.8448999999999,535.6015,572.7568,503.14150000000006,524.5606,504.43899999999996,526.644525,1
438.701,435.557,406.806,385.256,327.485,368.6,407.854,402.884,383.348,443.585,16.17,1,0,0,1,1,10,10,0,6,2,2,3,,2,2,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,1,1,1,2,400.72730000000007,396.3323,394.6986,361.6304999999999,376.8626,395.2963,386.53889999999996,410.1611999999999,390.2809625,0
352.076,338.138,350.254,385.105,334.019,331.643,341.062,388.874,357.385,342.531,15.42,1,0,0,0,0,10,5,0,0,1,1,,2,1,2,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,2,2,3,378.628,364.3576,382.2693,372.20040000000006,381.284,393.9516,322.6966,337.73,366.6396875,0
324.392,305.258,409.444,338.595,364.345,348.231,358.162,375.647,320.83,361.577,15.92,1,0,0,0,0,7,9,6,10,1,,1,1,4,1,2,4,,5,5,,,,5,,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,0,2,2,2,374.0132,319.2704,311.686,375.2628000000001,375.7133,349.972,355.1846,267.36440000000005,341.0583375,0
357.85,349.549,403.249,376.819,370.724,353.054,349.351,382.253,393.282,365.935,15.42,1,0,1,1,0,0,8,3,10,4,3,,2,1,4,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,2,2,3,359.0735,345.0058,359.86469999999997,362.2153,390.338,361.1725,380.42690000000005,341.3712,362.4334875,0
420.116,338.122,391.427,311.987,426.563,320.64,353.591,377.977,342.436,355.021,15.58,1,0,0,1,0,8,4,3,3,2,,3,2,3,2,,3,,,,3,4,,4,3,2,2,2,2,1.0,1.0,1.0,1.0,1.0,,1,1,0,1,1,3,0,3,3,0,391.1535,333.73960000000005,305.8338,396.74129999999997,399.97850000000005,367.783,353.8701,325.0918,359.27395,0
274.096,317.177,375.397,353.077,314.579,330.947,330.519,341.08,338.146,376.73,16.33,1,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,1,,5,5,5,,5,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,1,2,0,1,1,1,321.66799999999995,316.08599999999996,316.6460000000001,320.5981,358.82640000000004,337.68179999999995,299.0385,295.5888,320.7667,0
472.312,438.009,481.199,463.893,466.293,462.377,485.747,426.451,485.184,459.148,15.58,0,0,0,0,1,4,10,0,8,2,3,3,2,3,,2,,2,3,,,,3,,1,4,4,4,4,1.0,,1.0,1.0,1.0,,0,1,1,1,1,0,0,1,1,1,482.83820000000003,463.3502,487.82039999999995,441.3095,499.33939999999996,476.90829999999994,440.38769999999994,436.14250000000004,466.012025,0
508.697,530.431,497.27,516.468,462.812,513.956,491.168,423.64,461.413,448.482,15.83,1,0,0,0,0,5,5,0,5,1,3,3,1,3,,,4,,4,4,4,,4,,,4,4,4,4,1.0,,1.0,,1.0,,0,1,1,1,1,0,0,1,2,3,511.77310000000006,476.8097000000001,448.8018,429.56140000000005,503.0995000000001,513.6757,480.36350000000004,433.4254000000001,474.6887625,0
365.371,382.706,359.811,348.836,366.976,387.048,372.329,376.48,399.233,391.096,16.08,0,0,0,1,2,10,6,5,9,2,3,3,,3,2,,,1,,,1,2,1,,1,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,0,1,0,354.2054999999999,310.93829999999997,409.9884,397.9841,326.3688,351.8355,386.27869999999996,416.6844,369.28546249999994,0
437.82,445.968,388.121,476.29,456.433,465.108,496.043,460.534,475.181,454.779,15.42,1,0,1,0,0,0,10,0,10,,3,3,3,3,3,3,2,5,,,,,5,,5,4,4,4,4,,,1.0,1.0,1.0,,0,1,0,1,1,3,0,2,2,3,464.83050000000003,435.96799999999996,497.0374,474.4522999999999,446.50280000000004,480.20769999999993,452.79179999999997,461.85069999999996,464.20515,0
425.724,434.965,417.628,436.269,406.886,459.016,487.85,484.254,431.155,469.548,15.92,0,0,0,0,1,0,10,0,4,4,3,,4,3,4,,4,,,4,,,5,3,4,4,4,4,4,1.0,1.0,1.0,1.0,1.0,,1,0,0,1,1,0,1,1,1,1,480.24860000000007,465.0325000000001,451.15369999999996,425.2415,453.0412,489.1609,378.65770000000003,502.0893,455.57817500000004,0
406.899,404.721,411.038,418.867,464.579,451.229,447.395,450.366,369.885,432.207,16.0,0,1,0,0,1,10,10,0,10,,3,3,1,3,1,,,,5,5,,,5,5,5,4,4,4,4,1.0,,1.0,,,1.0,1,1,0,0,0,0,0,1,1,1,450.5523999999999,406.0913,382.4903,384.27789999999993,374.5357,438.39700000000005,389.28990000000005,358.9924,398.07836249999997,0
