PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,PV1MATH_target
389.214,448.789,407.818,373.805,377.405,392.554,390.655,407.492,415.551,377.379,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
317.1,281.645,327.57,233.97,324.32,324.224,341.759,240.236,299.815,294.345,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
480.297,523.08,499.61,471.162,468.982,494.272,517.976,469.531,507.438,472.761,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
268.099,375.557,306.232,288.756,291.732,306.604,347.375,319.12,381.647,308.877,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
490.147,497.261,508.787,549.22,490.99,515.585,509.522,519.989,530.774,475.791,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
340.133,305.969,294.311,348.405,339.176,265.85,345.8,295.251,367.938,342.806,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340.824,341.187,330.907,316.196,363.553,351.656,376.228,299.473,339.722,357.852,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
453.958,434.632,484.436,418.802,450.731,370.327,423.688,426.825,423.355,446.434,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404.445,358.497,357.777,360.972,371.692,383.135,367.247,369.364,370.26,372.194,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
496.031,435.866,480.44,464.566,469.737,498.715,482.636,474.404,425.883,408.551,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
284.785,194.898,227.017,233.922,315.067,298.499,263.911,258.613,247.179,289.323,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
426.948,397.339,385.893,425.454,389.575,403.595,357.72,408.397,392.738,341.756,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
516.619,529.74,495.918,520.932,540.412,506.91,528.707,533.69,526.799,509.312,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
356.575,379.467,374.849,374.876,367.794,401.894,403.565,366.061,388.005,360.895,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
347.541,446.695,397.257,403.794,407.106,364.186,398.455,405.863,377.322,410.685,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
319.165,316.752,314.123,364.801,337.019,289.779,275.507,262.586,251.005,240.595,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
381.703,416.912,374.601,397.766,394.324,363.428,384.845,406.601,358.159,410.24,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
375.616,419.555,341.197,394.019,360.875,354.727,377.412,395.684,363.809,417.267,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
471.466,482.566,476.284,498.189,473.006,498.687,432.182,542.03,451.862,427.004,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
494.533,415.042,382.086,480.55,414.392,424.257,474.026,420.412,434.033,442.085,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
268.93,281.641,285.655,279.968,318.14,327.523,222.618,263.157,276.666,364.247,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
398.271,380.093,397.174,378.35,365.948,387.348,369.652,372.409,410.651,397.42,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
410.346,434.454,432.796,409.495,458.166,492.751,418.002,454.411,412.292,438.027,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.197,362.385,416.1,408.027,375.963,369.147,366.014,352.143,356.939,343.834,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.243,318.587,432.251,435.305,409.867,413.86,338.865,377.743,411.29,402.379,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
423.835,356.394,379.487,365.954,296.43,393.761,351.225,337.673,355.574,351.981,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221.132,291.688,256.21,339.073,312.216,233.094,309.566,300.378,281.698,284.387,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300.383,359.657,324.568,364.426,350.275,343.198,400.548,351.04,343.655,331.063,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
604.189,547.579,615.342,553.439,591.791,619.179,631.235,561.415,566.249,574.529,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
344.935,304.385,330.853,313.408,310.327,339.774,364.58,311.293,310.552,331.469,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
502.951,490.251,515.037,507.424,435.275,472.333,515.074,536.291,492.321,504.679,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
479.055,395.053,397.649,427.524,461.194,467.916,410.477,437.293,433.704,403.096,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
420.66,431.131,388.481,400.741,413.943,429.526,401.045,431.738,398.226,424.518,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
280.346,237.778,263.758,152.297,211.909,271.83,171.041,227.326,250.093,340.826,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
366.64,363.911,371.745,357.54,409.584,340.198,384.662,450.05,393.997,379.825,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
372.903,373.461,353.305,372.473,325.888,299.051,392.428,420.404,366.644,357.367,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404.368,407.725,365.425,327.712,374.344,384.702,353.569,351.915,378.249,364.424,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
397.117,359.616,345.985,357.917,370.571,362.804,393.828,345.616,378.875,415.313,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
414.32,409.455,394.942,436.722,403.55,350.239,450.152,436.767,425.286,396.664,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
322.414,335.699,373.369,407.7,414.379,362.696,370.477,312.366,373.033,346.71,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.325,316.413,344.735,348.227,351.53,387.436,323.892,377.321,340.009,343.061,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
417.012,488.836,422.517,447.019,364.555,438.026,463.828,448.377,471.038,455.085,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
387.266,403.286,456.639,376.637,417.224,385.043,365.65,417.919,375.778,399.225,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
491.223,481.759,516.428,470.886,468.736,525.173,505.489,510.514,496.55,485.527,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
339.854,386.992,345.026,403.33,355.793,420.784,384.927,346.582,366.313,380.701,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
417.724,313.927,442.108,392.789,333.527,416.82,388.323,330.309,300.223,392.151,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
291.38,249.77,324.188,336.169,250.783,265.465,270.535,347.75,279.111,231.812,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
422.485,459.59,442.794,475.459,401.491,398.542,485.134,448.846,464.447,463.915,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
483.126,480.743,496.729,445.896,491.895,476.38,462.708,467.838,490.041,481.071,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
344.266,364.215,370.594,387.491,392.46,379.799,365.382,374.736,349.987,344.527,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.747,382.246,368.006,364.584,388.89,339.572,357.289,394.295,378.918,403.508,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
401.643,361.784,441.097,439.565,423.861,303.365,420.208,381.221,425.116,473.014,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.02,317.436,388.192,324.027,309.793,384.913,398.012,391.619,356.892,414.882,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
414.594,377.867,401.811,402.42,373.9,386.434,377.057,357.285,356.416,341.008,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
428.227,461.199,468.09,466.16,392.662,428.738,407.236,452.234,490.657,430.128,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
328.795,321.277,366.914,333.311,323.988,375.862,330.003,384.71,386.591,308.375,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.627,396.122,389.21,423.567,439.992,441.461,423.856,444.046,503.88,461.062,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
388.857,378.25,434.211,421.389,398.571,372.87,376.837,424.118,406.924,421.27,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
364.164,396.592,369.632,379.502,373.746,373.026,398.022,384.521,372.531,374.786,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
357.997,325.084,387.898,369.421,368.571,352.211,382.114,392.338,388.011,300.891,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
393.825,389.324,367.801,346.803,365.713,392.556,374.231,406.158,443.666,355.938,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245.919,198.526,248.063,305.492,249.1,296.073,294.828,241.492,291.894,225.764,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
262.12,363.866,348.611,281.625,333.187,256.084,314.431,265.361,269.146,283.307,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
438.998,357.771,459.329,393.284,450.704,438.361,420.532,409.626,406.697,398.75,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
433.533,534.92,463.645,455.282,492.494,519.758,453.558,491.735,534.766,527.03,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
386.11,389.23,447.627,393.198,343.635,386.8,378.773,396.198,376.431,389.815,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
419.777,382.658,421.399,421.613,411.803,407.167,365.882,401.736,394.589,379.707,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
348.579,390.259,327.719,376.115,366.16,408.178,335.808,364.815,394.841,359.249,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
559.03,553.631,518.404,549.37,543.806,532.895,586.787,565.634,592.202,554.695,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
409.375,427.444,450.396,372.767,434.299,411.354,422.092,418.419,440.469,416.949,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
290.469,294.641,362.548,313.687,392.693,317.109,365.135,324.083,332.861,330.262,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
387.367,383.785,396.828,383.37,359.185,377.186,376.653,369.494,420.917,384.739,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324.959,311.08,327.218,304.919,349.756,381.87,371.495,332.93,344.718,315.421,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
326.305,276.133,301.347,311.637,309.399,290.201,324.447,354.324,266.852,251.971,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
357.719,374.699,384.779,408.777,380.411,372.405,410.008,399.043,398.681,361.907,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
406.129,429.634,453.161,416.8,415.003,415.08,396.551,435.731,398.466,417.047,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
346.82,366.13,379.01,320.916,340.13,350.326,329.573,392.48,366.39,284.624,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.6,373.492,395.476,352.532,334.988,385.63,432.499,321.995,347.934,331.723,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
400.735,423.523,419.481,397.934,422.429,416.948,422.724,413.774,382.639,390.589,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
397.408,385.324,412.193,399.681,333.113,403.639,397.67,364.409,367.733,373.379,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
285.416,224.25,259.764,283.116,239.775,183.643,257.676,325.242,290.401,357.567,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
317.904,400.67,365.327,383.465,393.088,438.837,410.022,402.477,408.414,318.493,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
420.247,409.293,393.453,413.275,432.83,457.631,440.386,443.042,419.576,477.733,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
542.355,537.281,584.947,603.053,548.758,521.678,534.552,560.572,585.055,550.03,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
395.071,445.153,394.092,464.64,421.024,424.775,419.946,443.601,408.138,369.948,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
437.781,476.535,459.139,468.273,481.79,435.077,464.351,437.132,444.605,445.358,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
384.02,371.802,413.022,424.303,420.852,459.246,441.371,431.583,397.001,406.367,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
314.885,323.931,373.609,343.072,319.972,392.938,351.514,354.995,354.136,334.708,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
449.099,437.325,470.835,470.037,397.523,400.66,433.298,425.128,383.229,365.313,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
487.995,506.138,474.106,531.194,496.266,519.143,480.055,516.023,524.461,502.4,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
437.937,446.942,439.228,457.522,420.225,466.147,507.215,412.645,456.542,477.765,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
436.548,401.447,420.704,411.183,419.027,376.775,402.004,393.665,420.478,427.844,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252.927,239.157,250.988,267.279,201.125,289.0,230.912,254.449,285.966,263.109,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
306.547,376.868,313.102,258.76,371.778,330.893,384.813,353.65,334.587,310.519,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
412.277,381.998,341.562,329.616,382.793,403.473,359.783,397.016,387.446,398.628,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
327.294,363.691,346.239,353.716,385.941,384.366,371.661,345.738,343.516,382.176,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
320.888,327.175,315.972,308.059,299.785,335.675,321.331,317.981,401.111,302.843,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
569.91,585.308,568.726,565.982,566.71,604.473,558.889,596.062,620.242,577.352,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
458.171,371.523,442.732,460.307,422.705,403.366,425.323,434.761,445.392,442.991,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404.375,339.951,363.005,352.769,387.39,317.089,342.927,333.019,368.547,372.374,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
444.463,467.426,484.017,459.748,453.135,439.27,458.779,418.254,431.439,492.553,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
357.227,387.697,353.911,316.765,384.679,411.817,387.555,360.026,326.005,296.04,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
371.296,404.172,416.334,435.248,414.336,400.63,380.522,375.454,418.916,387.73,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
421.413,478.103,416.332,406.469,466.498,418.167,491.432,429.005,427.636,484.022,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
501.635,527.947,499.163,506.45,515.283,502.372,483.485,506.936,500.889,498.835,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
364.468,382.688,351.393,345.376,376.195,400.464,363.031,335.446,376.633,386.922,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
511.357,502.35,542.511,496.686,562.358,536.011,499.086,509.604,555.6,531.036,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
276.904,283.203,332.319,288.062,244.958,346.397,269.89,287.547,301.906,297.188,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
331.113,289.83,345.759,294.462,331.196,302.39,294.691,353.704,348.977,294.621,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
432.155,466.013,490.612,521.934,483.1,540.277,485.376,512.619,457.988,453.911,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
383.755,418.032,433.569,405.29,356.543,347.966,396.875,437.242,395.815,407.792,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
348.975,357.491,378.676,349.908,362.904,384.758,350.7,292.472,367.749,375.951,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
474.548,515.26,466.05,474.685,435.302,427.194,447.639,458.55,447.785,435.688,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
334.338,273.378,356.44,300.362,341.759,316.345,330.208,341.21,325.813,327.737,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
492.355,485.079,514.233,484.499,470.586,441.292,433.643,495.47,458.385,494.18,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
366.314,391.899,417.907,373.337,397.301,338.328,402.799,386.798,409.798,367.987,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.463,400.75,402.5,416.114,423.154,435.583,409.854,386.656,434.994,412.31,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
353.654,250.186,372.853,338.768,337.297,353.324,259.898,272.417,265.136,375.713,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
398.562,417.126,407.824,442.462,411.114,430.796,471.569,411.326,449.468,452.871,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
478.417,435.497,422.305,484.54,466.175,417.021,461.045,465.525,442.84,415.362,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
393.443,392.57,316.286,361.626,364.336,348.279,398.215,366.147,379.767,379.168,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
311.03,291.107,335.003,277.637,340.289,280.944,338.716,323.807,339.511,324.684,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
469.723,418.892,476.854,467.4,483.034,498.671,443.316,463.751,478.66,469.71,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.846,320.013,363.399,297.874,334.859,301.191,286.237,350.424,314.039,299.445,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
519.052,513.928,499.634,511.335,583.83,544.305,502.286,497.255,581.787,465.59,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
346.297,366.296,353.329,338.842,333.449,297.2,324.889,342.445,313.534,323.795,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
384.048,368.656,370.697,368.745,388.114,380.947,344.845,415.041,363.09,385.783,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
416.949,451.979,461.594,469.187,487.589,476.867,529.131,438.034,475.365,481.055,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
336.871,300.974,285.637,347.567,363.321,435.54,282.432,311.882,255.527,276.097,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
307.815,348.208,378.853,331.761,297.586,358.986,367.133,301.171,328.404,344.323,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
327.36,351.296,343.556,258.526,310.703,370.329,293.425,389.943,314.835,304.286,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
385.599,468.639,482.468,464.645,491.134,436.222,503.832,488.768,449.017,383.175,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
370.195,342.955,339.23,325.221,313.914,333.815,339.955,324.506,284.888,378.018,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
287.371,292.763,310.692,331.762,288.317,295.788,379.145,325.851,340.082,318.65,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.482,393.96,337.942,342.368,427.322,416.739,395.478,416.761,365.986,308.671,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
601.871,587.576,566.066,567.039,525.814,581.07,573.581,537.646,569.792,540.262,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
518.007,445.308,478.326,516.365,474.595,454.638,476.996,497.252,436.22,443.327,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
357.313,406.163,388.605,341.4,377.883,333.012,309.449,341.451,382.24,378.498,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
480.307,437.148,402.618,374.821,402.491,391.063,441.948,420.604,376.857,415.528,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
366.629,375.089,365.239,382.142,356.252,310.905,333.879,345.12,358.794,323.049,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
410.141,375.498,394.105,399.614,417.209,423.658,421.726,382.841,401.113,406.806,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
448.097,464.569,471.712,403.802,441.534,481.567,425.915,448.086,437.215,488.951,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
439.284,438.808,400.064,361.213,439.575,453.449,389.124,426.901,415.535,434.405,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
399.282,396.065,389.214,353.439,395.194,408.35,378.491,458.44,413.538,392.672,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
480.581,465.725,501.862,516.44,456.122,392.383,497.623,470.167,498.936,492.405,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
388.252,421.674,393.588,368.505,398.033,382.589,432.963,379.585,447.733,414.883,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
481.743,486.156,471.581,486.103,519.564,501.067,435.889,470.413,461.944,433.973,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
294.408,317.179,333.508,327.269,300.019,360.657,306.944,328.328,290.452,304.304,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
